"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"112473","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i25","TRINITY_DN123300_c10_g1_","Transcript_147703","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112474","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i25","TRINITY_DN123300_c10_g1_","Transcript_147703","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112475","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i8","TRINITY_DN123300_c10_g1","Transcript_147686","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112476","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i28","TRINITY_DN123300_c10_g1_","Transcript_147706","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112477","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i21","TRINITY_DN123300_c10_g1_","Transcript_147699","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112478","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i5","TRINITY_DN123300_c10_g1","Transcript_147683","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112479","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i22","TRINITY_DN123300_c10_g1_","Transcript_147700","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112480","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i1","TRINITY_DN123300_c10_g1","Transcript_147679","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112481","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i14","TRINITY_DN123300_c10_g1_","Transcript_147692","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112482","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i29","TRINITY_DN123300_c10_g1_","Transcript_147707","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112483","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i15","TRINITY_DN123300_c10_g1_","Transcript_147693","gi|831558534|ref|XP_012730741.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112484","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i10","TRINITY_DN123300_c10_g1_","Transcript_147688","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112485","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i22","TRINITY_DN123300_c10_g1_","Transcript_147700","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112486","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i14","TRINITY_DN123300_c10_g1_","Transcript_147692","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112487","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i29","TRINITY_DN123300_c10_g1_","Transcript_147707","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112488","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i11","TRINITY_DN123300_c10_g1_","Transcript_147689","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112489","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i12","TRINITY_DN123300_c10_g1_","Transcript_147690","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112490","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i20","TRINITY_DN123300_c10_g1_","Transcript_147698","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112491","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i14","TRINITY_DN123300_c10_g1_","Transcript_147692","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112492","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i13","TRINITY_DN123300_c10_g1_","Transcript_147691","gi|831480208|ref|XP_012723130.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"112493","ENSXMAP00000014476","183.07803888224","228.062012436288","263.146478749874","130.909386966553","166.706124069971","169.758541055657","88.1097325207592","111.632914809158",167.675403686313,-0.651443339311879,0.249237821905553,-2.61374190454424,0.00895566605000783,0.0850889399723191,167.675403686313,-1.19600714665238,0.242512920814384,-4.93172546285806,8.1506418089216e-07,7.46360597425177e-05,"TRINITY_DN123300_c10_g1_i13","TRINITY_DN123300_c10_g1_","Transcript_147691","gi|831480211|ref|XP_012723137.1| PREDICTED: DENN domain-containing protein 3-like [Fundulus heteroclitus]"
"110288","ENSXMAP00000013917","2377.40863869619","2862.52875949089","2777.73695065703","2088.11477818697","2225.18764884687","1984.69780125382","1559.15416936719","1823.53278240232",2212.29519111266,-0.314783288607154,0.13545042367758,-2.32397418967438,0.020126877414709,0.144943084676965,2212.29519111266,-0.663631420059909,0.134709495700822,-4.92638931359207,8.3763025781032e-07,7.63538054096734e-05,"TRINITY_DN123451_c3_g1_i4","TRINITY_DN123451_c3_g1","Transcript_241195","gi|831553653|ref|XP_012729108.1| PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like [Fundulus heteroclitus]"
"110289","ENSXMAP00000013917","2377.40863869619","2862.52875949089","2777.73695065703","2088.11477818697","2225.18764884687","1984.69780125382","1559.15416936719","1823.53278240232",2212.29519111266,-0.314783288607154,0.13545042367758,-2.32397418967438,0.020126877414709,0.144943084676965,2212.29519111266,-0.663631420059909,0.134709495700822,-4.92638931359207,8.3763025781032e-07,7.63538054096734e-05,"TRINITY_DN123451_c3_g1_i5","TRINITY_DN123451_c3_g1","Transcript_241196","gi|831553653|ref|XP_012729108.1| PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like [Fundulus heteroclitus]"
"110290","ENSXMAP00000013917","2377.40863869619","2862.52875949089","2777.73695065703","2088.11477818697","2225.18764884687","1984.69780125382","1559.15416936719","1823.53278240232",2212.29519111266,-0.314783288607154,0.13545042367758,-2.32397418967438,0.020126877414709,0.144943084676965,2212.29519111266,-0.663631420059909,0.134709495700822,-4.92638931359207,8.3763025781032e-07,7.63538054096734e-05,"TRINITY_DN123451_c3_g1_i3","TRINITY_DN123451_c3_g1","Transcript_241194","gi|831553653|ref|XP_012729108.1| PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like [Fundulus heteroclitus]"
"110291","ENSXMAP00000013917","2377.40863869619","2862.52875949089","2777.73695065703","2088.11477818697","2225.18764884687","1984.69780125382","1559.15416936719","1823.53278240232",2212.29519111266,-0.314783288607154,0.13545042367758,-2.32397418967438,0.020126877414709,0.144943084676965,2212.29519111266,-0.663631420059909,0.134709495700822,-4.92638931359207,8.3763025781032e-07,7.63538054096734e-05,"TRINITY_DN123451_c3_g1_i1","TRINITY_DN123451_c3_g1","Transcript_241192","gi|831553653|ref|XP_012729108.1| PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like [Fundulus heteroclitus]"
"110292","ENSXMAP00000013917","2377.40863869619","2862.52875949089","2777.73695065703","2088.11477818697","2225.18764884687","1984.69780125382","1559.15416936719","1823.53278240232",2212.29519111266,-0.314783288607154,0.13545042367758,-2.32397418967438,0.020126877414709,0.144943084676965,2212.29519111266,-0.663631420059909,0.134709495700822,-4.92638931359207,8.3763025781032e-07,7.63538054096734e-05,"TRINITY_DN123451_c3_g1_i2","TRINITY_DN123451_c3_g1","Transcript_241193","gi|831553653|ref|XP_012729108.1| PREDICTED: gamma-interferon-inducible lysosomal thiol reductase-like [Fundulus heteroclitus]"
"76193","ENSXMAP00000007073","244.70043199529","253.77950070454","294.465793135891","149.839515497358","193.421829931738","213.663273799872","84.1586843633591","142.542074926963",197.071388044376,-0.741058681093248,0.264783657301967,-2.79873270368844,0.00513035873788969,0.058912978709875,197.071388044376,-1.26148294310903,0.259892911308654,-4.85385667795635,1.21083259990629e-06,0.000103769388711627,"TRINITY_DN125812_c0_g2_i3","TRINITY_DN125812_c0_g2","Transcript_205240","gi|831573921|ref|XP_012735871.1| PREDICTED: anoctamin-9 [Fundulus heteroclitus]"
"76194","ENSXMAP00000007073","244.70043199529","253.77950070454","294.465793135891","149.839515497358","193.421829931738","213.663273799872","84.1586843633591","142.542074926963",197.071388044376,-0.741058681093248,0.264783657301967,-2.79873270368844,0.00513035873788969,0.058912978709875,197.071388044376,-1.26148294310903,0.259892911308654,-4.85385667795635,1.21083259990629e-06,0.000103769388711627,"TRINITY_DN125812_c0_g1_i1","TRINITY_DN125812_c0_g1","Transcript_205230","gi|831573921|ref|XP_012735871.1| PREDICTED: anoctamin-9 [Fundulus heteroclitus]"
"76195","ENSXMAP00000007073","244.70043199529","253.77950070454","294.465793135891","149.839515497358","193.421829931738","213.663273799872","84.1586843633591","142.542074926963",197.071388044376,-0.741058681093248,0.264783657301967,-2.79873270368844,0.00513035873788969,0.058912978709875,197.071388044376,-1.26148294310903,0.259892911308654,-4.85385667795635,1.21083259990629e-06,0.000103769388711627,"TRINITY_DN125812_c0_g1_i6","TRINITY_DN125812_c0_g1","Transcript_205235","gi|831573921|ref|XP_012735871.1| PREDICTED: anoctamin-9 [Fundulus heteroclitus]"
